path	type	lang_tree	template	title	bytes
/images/4th_Quarterly_RTI_Report.PDF	pdf				
/images/5-methoxy-1H-benzimidazole-2-thiol_IMPM061.pdf	pdf				
/images/5.10_Elemental_Impurities_V2_Web.pdf	pdf				
/images/5.10_Elemental_Impurities_Ver._1_08.10.2024.pdf	pdf				
/images/5._IPC_Update_October_5_2023_PDG.pdf	pdf				
/images/547_MDMC_Centre_Upload_Website.pdf	pdf				
/images/5th_Asia_Pacific_Pharmacovigilance_Training_Course_-_Press_release.pdf	pdf				
/images/6-chloro-3-hydroxyamide_IMPC052.pdf	pdf				
/images/6._IPC_Update_October_17_2023_PDG.pdf	pdf				
/images/613_IPRS.pdf	pdf				
/images/7.International_Webinar_Brochure-1-3-1_1.pdf_FOR_UPLOAD.pdf	pdf				
/images/7._IPC_Update_February_29_2024_Nicaragua.pdf	pdf				
/images/760_AMC_Details_under_PvPI.pdf	pdf				
/images/7th_Ispor.pdf	pdf				
/images/842_AMC_Details_As_on_date_03.08.2023_for_website.pdf	pdf				
/images/895AMC_list_updated.pdf	pdf				
/images/9._IPC_Update_March_18_2024_IPC-USP_MoU.pdf	pdf				
/images/9th_Regional_Workshop_Tentative_Agenda.pdf	pdf				
/images/9th_regional_workshop_information_brochure.pdf	pdf				
/images/ADR-Reporting-Form1.3.pdf	pdf				
/images/ADR-Reporting_status_of_April-2022_1.pdf	pdf				
/images/ADR-Reporting_status_of_April-2023.pdf	pdf				
/images/ADR-Reporting_status_of_Aug-2022.pdf	pdf				
/images/ADR-Reporting_status_of_Aug-2023.pdf	pdf				
/images/ADR-Reporting_status_of_Dec-2022_1.pdf	pdf				
/images/ADR-Reporting_status_of_Feb-2022.pdf	pdf				
/images/ADR-Reporting_status_of_Feb-2023_1.pdf	pdf				
/images/ADR-Reporting_status_of_Jan-2022.pdf	pdf				
/images/ADR-Reporting_status_of_Jan-2023.pdf	pdf				
/images/ADR-Reporting_status_of_July-2022.pdf	pdf				
/images/ADR-Reporting_status_of_July-2023.pdf	pdf				
/images/ADR-Reporting_status_of_June-2022_1.pdf	pdf				
/images/ADR-Reporting_status_of_June-2023.pdf	pdf				
/images/ADR-Reporting_status_of_March-2022_1.pdf	pdf				
/images/ADR-Reporting_status_of_March-2023.pdf	pdf				
/images/ADR-Reporting_status_of_May-2022_2.pdf	pdf				
/images/ADR-Reporting_status_of_May-2023.pdf	pdf				
/images/ADR-Reporting_status_of_Nov-2022.pdf	pdf				
/images/ADR-Reporting_status_of_Oct-2022.pdf	pdf				
/images/ADR-Reporting_status_of_Sept-2022.pdf	pdf				
/images/ADR-Reporting_status_of_Sept-2023_1.pdf	pdf				
/images/ADR_Reporting_Form_1.4_Version.pdf	pdf				
/images/ADR_Reporting_Status-_Feb-2024_pdf.pdf	pdf				
/images/ADR_Reporting_Status_-March-2024.pdf	pdf				
/images/ADR_Reporting_Status_December-2023.pdf	pdf				
/images/ADR_Reporting_Status_January-2024.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-April_-2024_1.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-Aug-2024_2.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-December-2024.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-July-2024.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-June-2024_1.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-May_-2024.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-November-2024_1.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-October-2024.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-September-2024_1.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-_April-2025.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-_Feb-2025.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-_January-2025.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-_July-2025.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-_June_-2025.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-_March-2025.pdf	pdf				
/images/ADR_reporting_status_of_PvPI_-_May-2025.pdf	pdf				
/images/ADRs_Reporting_Status_April_2020.pdf	pdf				
/images/ADRs_Reporting_Status_February_2020.pdf	pdf				
/images/ADRs_Reporting_Status_March_2020.pdf	pdf				
/images/AFI.pdf	pdf				
/images/AIIMS_Guwahati_Brochure-_2025.pdf	pdf				
/images/AMC_List.pdf	pdf				
/images/AMEND_PRESS_NOTE.pdf	pdf				
/images/ANNUAL_REPORT_REGARDING_RTI_ACT-2005_1.pdf	pdf				
/images/ARD_Advertisement-_IPC.pdf	pdf				
/images/ARTESUNATE.pdf	pdf				
/images/ARnD/01.-Coal-tar-API.pdf	pdf				
/images/ARnD/02.-Coal-Tar-and-Salicylic-Acid-Ointment.pdf	pdf				
/images/ARnD/03.-Delamanid.pdf	pdf				
/images/ARnD/04.-Ferrous-Fumarate-and-Folic-Acid-Tablets.pdf	pdf				
/images/ARnD/05-Melatonin.pdf	pdf				
/images/ARnD/06.-Melatonin-Tablets.pdf	pdf				
/images/ARnD/07.-Nicotine.pdf	pdf				
/images/ARnD/08.-Nilotinib-Hydrochloride-Monohydrate.pdf	pdf				
/images/ARnD/09.-Nilotinib-Capsules.pdf	pdf				
/images/ARnD/1.-Carmellose-API.pdf	pdf				
/images/ARnD/1.-DRAFT-Amendments-for-Addendum-2028-10.6.2026.pdf	pdf				
/images/ARnD/1.-Dapagliflozin-Propanediol-Monohydrate--and-Metforn-Hydrochloride-Prolonged-release-Tablets.pdf	pdf				
/images/ARnD/10.-Metformin-and-Sitagliptin-Tablets.pdf	pdf				
/images/ARnD/10.-Polyethylene-Glycol.pdf	pdf				
/images/ARnD/10.-Pretomanid.pdf	pdf				
/images/ARnD/11.-Methylene-Chloride.pdf	pdf				
/images/ARnD/11.-Polyethylene-Glycol-3350.pdf	pdf				
/images/ARnD/11.-Pretomanid-Tablets.pdf	pdf				
/images/ARnD/12.-Nicardipine-Hydrochloride--Injection.pdf	pdf				
/images/ARnD/12.-Povidone-Iodine-Eye-Drops.pdf	pdf				
/images/ARnD/12.-Trypsin-Chymotrypsin-Tablets.pdf	pdf				
/images/ARnD/13-Sumatriptan-Tablets.pdf	pdf				
/images/ARnD/13.-Potato-Starch.pdf	pdf				
/images/ARnD/14.-Rice-Starch.pdf	pdf				
/images/ARnD/14.-Trypsin.pdf	pdf				
/images/ARnD/15.-Sunitinib-Malate.pdf	pdf				
/images/ARnD/16.-Sunitinib-Capsules.pdf	pdf				
/images/ARnD/17.-Wheat-Starch.pdf	pdf				
/images/ARnD/2.-Corn-Starch.pdf	pdf				
/images/ARnD/2.-Empagliflozin-Api.pdf	pdf				
/images/ARnD/22.-IPC-Update-May-15-2026.pdf	pdf				
/images/ARnD/24.-IPC-Update-July-10-2026.pdf	pdf				
/images/ARnD/3.-Doxycycline-for-injection.pdf	pdf				
/images/ARnD/3.-Empagliflozin-tablets.pdf	pdf				
/images/ARnD/4.-Doxycycline-API.pdf	pdf				
/images/ARnD/4.-Iron-Sucrose-Injection.pdf	pdf				
/images/ARnD/5.-Eltrombopag-Olamine.pdf	pdf				
/images/ARnD/5.-Methenamine-Hippurate.pdf	pdf				
/images/ARnD/6.-Eltrombopag-Olamine-tablets.pdf	pdf				
/images/ARnD/6.-Methenamine-Hippurate-Tablets.pdf	pdf				
/images/ARnD/7.-Fluconazole-in-Dextrose-Injection.pdf	pdf				
/images/ARnD/7.-Pazopanib-HCL.pdf	pdf				
/images/ARnD/8.-Halothane.pdf	pdf				
/images/ARnD/8.-Pazopanib-Tablets.pdf	pdf				
/images/ARnD/9.-Mesalazine-Gastro-resistant-Tablets.pdf	pdf				
/images/ARnD/9.-Phenytoin-Injection.pdf	pdf				
/images/ARnD/Approved--minutes-60th-SB-IPC.pdf	pdf				
/images/ARnD/Approved-minutes-59th-SB-IPC.pdf	pdf				
/images/ARnD/EoI_AnnexureI_Application-form_Verification-of-IP-Monographs.pdf	pdf				
/images/ARnD/EoI_verification-of-IP-monographs.pdf	pdf				
/images/ARnD/GD-11-Testing-of-DEG-and-EG-V2.0.pdf	pdf				
/images/ARnD/IP-Online-Notice-17Jul26.pdf	pdf				
/images/ARnD/Introduction-Pages-IP-2026.pdf	pdf				
/images/ARnD/Letter-for-Amendment-List-01-to-IP-2026_0001.pdf	pdf				
/images/ARnD/Letter-for-Errata-01-to-IP-2026_0001.pdf	pdf				
/images/ARnD/PDG-Annual-Meeting-Tokyo-October-2025.pdf	pdf				
/images/ARnD/PDG-Fall-Meeting---Meeting-Highlights.pdf	pdf				
/images/ARnD/PDG-Work-Plan-PPT.pdf	pdf				
/images/ARnD/PDG-working-Procedure.pdf	pdf				
/images/Abacavir_Sulphate.pdf	pdf				
/images/Acamprosate_Gastro-resistant_Tablets.pdf	pdf				
/images/Acamprosate_Gastro-resistant_Tablets_Ver._2_01.08.2024_1.pdf	pdf				
/images/Accreditation__Certification_at_IPC.pdf	pdf				
/images/Acebutolol_HCl.pdf	pdf				
/images/Aceclofenac_1_-converted_1.pdf	pdf				
/images/Aceclofenac_and_Paracetamol_Tablets.pdf	pdf				
/images/Aceclofenac_and_Paracetamol_Tablets_ver_2.0.pdf	pdf				
/images/Acesulphame_Potassium.pdf	pdf				
/images/Acetazolamide.pdf	pdf				
/images/Acetylcysteine.pdf	pdf				
/images/Acetylcysteine_Injection_Ver._2_01.08.2024.pdf	pdf				
/images/Acetylcysteine_Ver._1_11.09.2023.pdf	pdf				
/images/Acetylcysteine_injection.pdf	pdf				
/images/Achievements_of_IPC_in_the_year_2014-15_Final.pdf	pdf				
/images/Achievements_of_IPC_in_the_year_2015-16_Final_1.pdf	pdf				
/images/Achievements_of_IPC_in_the_year_2016-17_-_FINAL.pdf	pdf				
/images/Aciclovir.pdf	pdf				
/images/Aciclovir_Cream.pdf	pdf				
/images/Aciclovir_Dispersible_Tablets.pdf	pdf				
/images/Aciclovir_Eye_Ointment.pdf	pdf				
/images/Aciclovir_IPRSA036.pdf	pdf				
/images/Aciclovir_Injection_Ver._1_08.11.2024.pdf	pdf				
/images/Aciclovir_Intravenous_Infusion.pdf	pdf				
/images/Aciclovir_Oral_Suspension.pdf	pdf				
/images/Aciclovir_Tablets.pdf	pdf				
/images/Adalapene.pdf	pdf				
/images/Adalapene_Gel.pdf	pdf				
/images/Adalapene_Gel_Ver._2_08.10.2024.pdf	pdf				
/images/Adalapene_Ver._2_08.10.2024.pdf	pdf				
/images/Adenine.pdf	pdf				
/images/Adenine_Ver._2_01.08.2024.pdf	pdf				
/images/Admin/General-Body-Member-List-2025-26-1.pdf	pdf				
/images/Admin/Governing-Body-Members-List-2025-26-1.pdf	pdf				
/images/Admin/RTI-Annual-report-for-the-year-2025-26.pdf	pdf				
/images/Admin/RTI-Quarter-ending-30-06-2026.pdf	pdf				
/images/Admin/RTI-Quarterly-report-ending-31-03-2026.pdf	pdf				
/images/Admin/RTI-quarterly-report-1.pdf	pdf				
/images/Admin/updated-RR.pdf	pdf				
/images/Administration_Division_All_Activities.pdf	pdf				
/images/Adrenaline_Tartrate.pdf	pdf				
/images/Adver_Phyto_30.11.2022_1.pdf	pdf				
/images/Advertisement-for-the-post-of-SO--AA.pdf	pdf				
/images/Advertisement_English.pdf	pdf				
/images/Advertisement_Hindi.pdf	pdf				
/images/Advertisement_IT.pdf	pdf				
/images/Advertisement_Notice-_AMR_18-10-2019.pdf	pdf				
/images/Advertisement_and_Recruitment_Rule_for_three_posts.pdf	pdf				
/images/Advertisement_for_Jr_PvA_27.03.24.pdf	pdf				
/images/Advertisement_for_Sr._PA.pdf	pdf				
/images/Advertisement_for_Sr._PA_2.pdf	pdf				
/images/Advertisement_for_the_post_of_Secretary-cum_Scientific_Director_with_application_form_1.pdf	pdf				
/images/Advertisement_of_VET.pdf	pdf				
/images/Advertisemn-English--Hindi.pdf	pdf				
/images/Advertisment-for-consultant--Sr-Pharmacopoeial-Associate.pdf	pdf				
/images/Advertisment_for_HR.pdf	pdf				
/images/Advertisment_for_Jr._Materiovigilance_Associate_1_postMarch_2023.pdf	pdf				
/images/Advertisment_for_Jr_PvAwho_cc.pdf	pdf				
/images/Advertisment_for_Sr_PvA_1.pdf	pdf				
/images/Advertisment_of_IT_Associate1_post_4.pdf	pdf				
/images/Advisiory_for_Reporting_ADRs_due_to_Hydroxychloroquine_in_COVID-19.pdf	pdf				
/images/Agenda.pdf	pdf				
/images/Agenda_NPW_2023.pdf	pdf				
/images/Agenda_for_2nd_NPW_2022_16_09_2022.pdf	pdf				
/images/Albendazole.pdf	pdf				
/images/Alfuzosin_HCl.pdf	pdf				
/images/Allergen_for_amendment.pdf	pdf				
/images/Allopurinal_IPRSA033.pdf	pdf				
/images/Allopurinol.pdf	pdf				
/images/Alpha-cyclodextrin.pdf	pdf				
/images/Alpha_lipoic_acid.pdf	pdf				
/images/Alprazolam.pdf	pdf				
/images/Aluminium_Sulphate.pdf	pdf				
/images/Aluminium_Sulphate_Ver._2_01.08.2024.pdf	pdf				
/images/Amantadine_HCl.pdf	pdf				
/images/Amantadine_Tablets.pdf	pdf				
/images/Amantadine_Tablets_Ver._2_01.08.2024.pdf	pdf				
/images/Ambrisentan__IPRS_24_17.pdf	pdf				
/images/Ambroxol_HCl.pdf	pdf				
/images/Amendment.pdf	pdf				
/images/Amendment_List-002_to_IP_2022.pdf	pdf				
/images/Amendment_List-05_to_IP-2018.pdf	pdf				
/images/Amendment_List-06_to_IP-2018.pdf	pdf				
/images/Amendment_List-07_to_IP-2018.pdf	pdf				
/images/Amendment_List_-003.pdf	pdf				
/images/Amendment_List_-004_to_IP_2018.pdf	pdf				
/images/Amendment_List_01_to_IP_2022.PDF	pdf				
/images/Amendment_List_03_to_IP_2022.pdf	pdf				
/images/Amendment_List_04_to_IP_2022.pdf	pdf				
/images/Amendment_List_05_to_IP_2022.pdf	pdf				
/images/Amendment_List_06_to_IP_2022_1.pdf	pdf				
/images/Amendment_List_07_to_IP_2022.pdf	pdf				
/images/Amendments_rDNA_Vaccine_BBR_related_products.pdf	pdf				
/images/Amendments_rDNA_for_uploading_on_IPC_website_for_stakeholders_comments.pdf	pdf				
/images/Amikacin_Sulpahte.pdf	pdf				
/images/Amikacin_Sulphate_IPRSA038.pdf	pdf				
/images/Amiloride_Hydrochloride.pdf	pdf				
/images/Aminophylline.pdf	pdf				
/images/Amiodarone_HCl_IPRS_117_16.pdf	pdf				
/images/Amisulpride.pdf	pdf				
/images/Amitriptyline_HCl.pdf	pdf				
/images/Amlodipine_Besylate.pdf	pdf				
/images/Amlodipine_and_Olmesartan_Medoxomil_Tablets.pdf	pdf				
/images/Amlodipine_and_Olmesartan_Medoxomil_Tablets_version_2.0.pdf	pdf				
/images/Ammendment_in_rDNA.pdf	pdf				
/images/Amodiaquine_Hydrochloride.pdf	pdf				
/images/Amorolfine_HCl_IPRS_70_20.pdf	pdf				
/images/Amoxapine.pdf	pdf				
/images/Amoxicillin_Trihydate.pdf	pdf				
/images/Amoxycillin_Sodium.pdf	pdf				
/images/Amoxycillin_Trihydrate.pdf	pdf				
/images/Amphotericin_B_IPRSA010.pdf	pdf				
/images/Ampicillin.pdf	pdf				
/images/Ampicillin_Trihydate.pdf	pdf				
/images/Anastrozole.pdf	pdf				
/images/Anhydrous_Dibasic_Calcium_Phosphate.pdf	pdf				
/images/Annexed_Buyer_Tender_Document.pdf	pdf				
/images/Annexure_V-_Registration_Form.pdf	pdf				
/images/Annual_Immovable_Property_Return_Form.pdf	pdf				
/images/Annual_Immovable_Property_Return_Form_1.pdf	pdf				
/images/Annual_Performance_Report_of_PvPI_2023-2024.pdf	pdf				
/images/Annual_Report_2.pdf	pdf				
/images/Annual_Report_2017-18.pdf	pdf				
/images/Annual_Report_2019-20_1.pdf	pdf				
/images/Annual_Report_2022_.pdf	pdf				
/images/Annual_Report_2022_2023.pdf	pdf				
/images/Annual_Report_of_IPC_2023-2024.pdf	pdf				
/images/Annual_meeting_press_release.pdf	pdf				
/images/Annual_report_22.pdf	pdf				
/images/Apipiprazole_IPRSA031.pdf	pdf				
/images/Appendices.pdf	pdf				
/images/Application_Form_for_ICMED_9000ICMED_13485_Certification.pdf	pdf				
/images/Application_Form_to_be_filled_for_IPC_vacancy.pdf	pdf				
/images/Application_for_CGHS_Card_for_Serving_Employee_of_Central_Govt.pdf	pdf				
/images/Application_for_Part_Final_Withdrawal_from_GPF.pdf	pdf				
/images/Application_form.pdf	pdf				
/images/Application_form_for_availing_CL_or_RH.pdf	pdf				
/images/Application_form_for_availing_Leave_or_extention_of_leave.pdf	pdf				
/images/Application_form_for_grant_of_LTC_Advance.pdf	pdf				
/images/Approved_Minutes_of_50th_Meeting_of_the_Scietific_Body_of_IPC.pdf	pdf				
/images/Approved_Minutes_of_51_Scientific_Body_IPC.pdf	pdf				
/images/Approved_MoM-54th_Scientific_Body.pdf	pdf				
/images/Approved_MoM-55_SB.pdf	pdf				
/images/Approved_MoM-56_SB_of_IPC.pdf	pdf				
/images/Approved_MoM-57_Scientific_Body.pdf	pdf				
/images/Approved_MoM_52nd_Scientific_Body.pdf	pdf				
/images/Approved_MoM_53rd_BS_Meeting.pdf	pdf				
/images/Approved_Version_of_ADR_Reporting_Form_for_Drugs_used_in_Covid_19_10th_April_2020.pdf	pdf				
/images/Apremilast.pdf	pdf				
/images/Apremilast_IPRSA037.pdf	pdf				
/images/Apremilast_Tablets.pdf	pdf				
/images/Aprepitant_1.pdf	pdf				
/images/Aripiprazole.pdf	pdf				
/images/Artemether.pdf	pdf				
/images/Arterolane_Maleate.pdf	pdf				
/images/Arterolane_Maleate_IPRSA045.pdf	pdf				
/images/Artesunate_IPRSA022.pdf	pdf				
/images/Ascorbic_acid_Vit._C.pdf	pdf				
/images/Aspirin.pdf	pdf				
/images/Atazanavir_Sulphate.pdf	pdf				
/images/Atazanavir_sulphate_IPRS_118_16.pdf	pdf				
/images/Atenolol.pdf	pdf				
/images/Atenolol_and_Amlodipine_Tablets.pdf	pdf				
/images/Atomoxetine_HCL.pdf	pdf				
/images/Atorvastatin_Ca.pdf	pdf				
/images/Atorvastatin_Calcium.pdf	pdf				
/images/Atropine_Opthalmic_solution.pdf	pdf				
/images/Atropine_sulphate.pdf	pdf				
/images/Audit_Journey.pdf	pdf				
/images/Avian_Infectious_Bronchitis_Vaccine_INACTIVATED.pdf	pdf				
/images/Avian_Infectious_Bronchitis_Vaccine_Inactivated_24.07.2024.pdf	pdf				
/images/Avian_Infectious_Bronchitis_Vaccine_Live_24.07.2024.pdf	pdf				
/images/Avian_Infectious_Bronchitis_Vaccine_live.pdf	pdf				
/images/Avian_Infectious_Laryngotracheitis_Vaccine_Live.pdf	pdf				
/images/Azacitidine.pdf	pdf				
/images/Azacitidine_for_Injection_version_2.0.pdf	pdf				
/images/Azacitidine_for_injection.pdf	pdf				
/images/Azathioprine.pdf	pdf				
/images/Azelnidipine.pdf	pdf				
/images/Azilsartan_Kamedoxomil.pdf	pdf				
/images/Azilsartan_Kamedoxomil_Tablets_1.0_05.01.2023.pdf	pdf				
/images/Azilsartan_Kamedoxomil_version_2.0.pdf	pdf				
/images/Azilsartan_and_Chlorthalidone_Tablets_Ver._1_08.10.2024.pdf	pdf				
/images/Azilsartan_and_Chlorthalidone_Tablets_Ver._2_28.01.2025_1.pdf	pdf				
/images/Azithromycin.pdf	pdf				
/images/Azithromycin_Eye_Drops.pdf	pdf				
/images/Azithromycin_Imp_A.pdf	pdf				
/images/BETACYCLODEXTRIN.pdf	pdf				
/images/BOVINE_SERUM_draft_monograph_dated_22.07.2024.pdf	pdf				
/images/BYE-LAWS_of_IPC_-1.pdf	pdf				
/images/Bacitracin_Ointment_Ver._1_08.11.2024.pdf	pdf				
/images/Baclofen.pdf	pdf				
/images/Bambuterol_HCl.pdf	pdf				
/images/Beclomethasone_Dipropionate.pdf	pdf				
/images/Beclomethasone_Dipropionate_2.pdf	pdf				
/images/Bedaquiline_Fumarate_Ver._1_28.01.2025.pdf	pdf				
/images/Bedaquiline_Tablets_Ver._1_28.01.2025.pdf	pdf				
/images/Benazepril_HCl_IPRSB001.pdf	pdf				
/images/Bendamustine_Hydrochloride.pdf	pdf				
/images/Benzhexol_Hcl.pdf	pdf				
/images/Benzhexol_Hydrochloride.pdf	pdf				
/images/Benzhexol_Tablets.pdf	pdf				
/images/Benzocaine.pdf	pdf				
/images/Benzocaine_Gel_Ver._1_08.11.2024.pdf	pdf				
/images/Benzoic_acid.pdf	pdf				
/images/Benzoic_acid_IPRSB003.pdf	pdf				
/images/Benzyl_Benzoate_Application.pdf	pdf				
/images/Benzylpenicillin_potassium.pdf	pdf				
/images/Benzylpenicilline_potassium_IPRSB022.pdf	pdf				
/images/Bepotastine_Besilate.pdf	pdf				
/images/Bepotastine_Besilate_Ophthalmic_Solution_Ver._1_25.11.2024.pdf	pdf				
/images/Bepotastine_Besilate_Ver._2_08.10.2024.pdf	pdf				
/images/Bepotastine_Besilate_Ver._3_08.11.2024_2.pdf	pdf				
/images/Bepotastine_Tablets.pdf	pdf				
/images/Bepotastine_Tablets_Ver._1_18.01.2024.pdf	pdf				
/images/Berberine_chloride.pdf	pdf				
/images/Betacyclodectrin_IPRSC045.pdf	pdf				
/images/Betahistine_Hydrochloride.pdf	pdf				
/images/Betamethasone.pdf	pdf				
/images/Betamethasone_Dipropionate.pdf	pdf				
/images/Betamethasone_IPRSB045_001.pdf	pdf				
/images/Betamethasone_Sodium_Phosphate.pdf	pdf				
/images/Betamethasone_Valerate.pdf	pdf				
/images/Bilastine_Tablets_version_1.0.pdf	pdf				
/images/Bilastine_and_Montelukast_Tablets_Ver._1_08.11.2024.pdf	pdf				
/images/Bilastine_version_1.0.pdf	pdf				
/images/Biologics/4.6.26-Draft_Amendments_Veterinary-products-file.pdf	pdf				
/images/Biologics/Draft-Revision-In-Biologicals_22.05.2026-pdf.pdf	pdf				
/images/Biologics/NFI-2026-for-website.pdf	pdf				
/images/Biotin.pdf	pdf				
/images/Bisacodyl.pdf	pdf				
/images/Bisacodyl_IMP-A_IMPB017.pdf	pdf				
/images/Bisoprolol_Fumarate_IPRSB024.pdf	pdf				
/images/Bisoprolol_Tablets.pdf	pdf				
/images/Bisoprolol_Tablets_version_2.0.pdf	pdf				
/images/Blackquarter_vaccine-.pdf	pdf				
/images/Bluetongue_Vaccine.pdf	pdf				
/images/Bosentan_Monohydrate_IPRS_11_17.pdf	pdf				
/images/Bosutinib.pdf	pdf				
/images/Brief_functions_of_Quality_Assurance-converted.pdf	pdf				
/images/Brimonidine_Tartrate.pdf	pdf				
/images/Brimonidine_Tratrate_IPRSB021.pdf	pdf				
/images/Brinzolamide_IPRSB034.pdf	pdf				
/images/Brivaracetam_IPRSB032.pdf	pdf				
/images/Brivaracetam_IPRSB032_001.pdf	pdf				
/images/Brivaracetam_Injection.pdf	pdf				
/images/Brivaracetam_Injection_version_2.0.pdf	pdf				
/images/Brivaracetam_Oral_Solution_1.pdf	pdf				
/images/Brivaracetam_Oral_Solution_version_2.0.pdf	pdf				
/images/Brochure.pdf	pdf				
/images/Brochure_Updated_04032021.pdf	pdf				
/images/Bromhexine_Hydrochloride.pdf	pdf				
/images/Bronopol.pdf	pdf				
/images/Brucella_abortus_S19.pdf	pdf				
/images/Budesonide.pdf	pdf				
/images/Bupivacaine_HCl_IPRS_21_20.pdf	pdf				
/images/Buspirone_HCl_IPRS_37_20.pdf	pdf				
